id,sentence,subject_entity,object_entity,label
243,2013년 BBC는 주로 미국에 위치한 사용자들이 판매 중인 약물의 이미지를 게시하고 특정 해시태그를 첨부한 뒤 왓츠앱과 같은 인스턴트 메시징 애플리케이션을 통해 거래를 완료한다는 사실을 발견했다.,"{'word': '왓츠앱', 'start_idx': 63, 'end_idx': 65, 'type': 'INV'}","{'word': '인스턴트 메시징 애플리케이션', 'start_idx': 71, 'end_idx': 85, 'type': 'INV'}",no_relation
244,"다만, 이 진술은 상점에서 더 노골적인 콘텐츠가 허용된 다른 앱, 인스타그램에서 자신의 몸을 노출하는 남성들에 대한 결과물 부족, 여성의 신체 부적절한 노출에 해당하는 부분에 대한 일관성 없는 처리로 인해 또한 문제가 되고 있다.","{'word': '다른 앱', 'start_idx': 31, 'end_idx': 34, 'type': 'INV'}","{'word': '인스타그램', 'start_idx': 37, 'end_idx': 41, 'type': 'INV'}",no_relation
245,터키는 인터넷 검열이 엄격하고 인스타그램 등 SNS를 주기적으로 차단하는 것으로 알려져 있다.,"{'word': 'SNS', 'start_idx': 25, 'end_idx': 27, 'type': 'INV'}","{'word': '인스타그램', 'start_idx': 17, 'end_idx': 21, 'type': 'INV'}",no_relation
246,각각의 OS에 맞는 앱스토어에서 다운로드할 수 있다.,"{'word': 'OS', 'start_idx': 4, 'end_idx': 5, 'type': 'INV'}","{'word': '앱스토어', 'start_idx': 11, 'end_idx': 14, 'type': 'INV'}",no_relation
247,"2017년 8월 말, 스토리는 인스타그램의 모바일 및 데스크톱 웹사이트에서 볼 수 있게 되었다.","{'word': '스토리', 'start_idx': 12, 'end_idx': 14, 'type': 'POH'}","{'word': '데스크톱 웹사이트', 'start_idx': 30, 'end_idx': 38, 'type': 'INV'}",no_relation
248,이와는 대조적으로 인스타그램 게시물을 만드는 과정에서 표현된 동의의 정도가 낮아져 인스타그램이 비주얼 커뮤니케이션을 강조하는 것은 소셜커뮤니케이션 분야에서 젊은 층이 폭넓게 수용하고 있음을 보여준다.,"{'word': '소셜커뮤니케이션', 'start_idx': 73, 'end_idx': 80, 'type': 'POH'}","{'word': '인스타그램', 'start_idx': 46, 'end_idx': 50, 'type': 'INV'}",no_relation
249,"이 앱은 Windows 10 컴퓨터 및 태블릿에서 계속 사용할 수 있으며, 2020년에 PWA로 업데이트되었다.","{'word': 'Windows 10 컴퓨터', 'start_idx': 5, 'end_idx': 18, 'type': 'VIS'}","{'word': '태블릿', 'start_idx': 22, 'end_idx': 24, 'type': 'VIS'}",no_relation
250,"터치패널이 동작하면 발신전극이 대전되는데, 손가락과 같은 유전체를 터치패널 근처로 가져가면, 유전체의 표면에는 발신전극의 전하와 반대인 전하가 모이고, 이에 따라 수신 전극에서 측정되는 전기장이 약해진다.","{'word': '터치패널', 'start_idx': 0, 'end_idx': 3, 'type': 'VIS'}","{'word': '발신전극', 'start_idx': 11, 'end_idx': 14, 'type': 'VIS'}",no_relation
251,그러나 게시물과 달리 댓글을 올린 사용자는 알림창에 댓글에 대한 알림을 받지 못했다.,"{'word': '댓글', 'start_idx': 12, 'end_idx': 13, 'type': 'POH'}","{'word': '알림창', 'start_idx': 24, 'end_idx': 26, 'type': 'POH'}",no_relation
252,개수는 콘텐츠를 처음 게시한 사용자만 볼 수 있게 하였다.,"{'word': '콘텐츠', 'start_idx': 4, 'end_idx': 6, 'type': 'POH'}","{'word': '개수', 'start_idx': 0, 'end_idx': 1, 'type': 'POH'}",no_relation
253,개수가 낮으면 자존감이 낮아질 수 있다는 주장이 제기되었기 때문이다.,"{'word': '개수', 'start_idx': 0, 'end_idx': 1, 'type': 'POH'}","{'word': '자존감', 'start_idx': 8, 'end_idx': 10, 'type': 'POH'}",no_relation
254,"또한 사용자는 공개 및 다른 사용자가 볼 수 없는 개인 저장소에 게시물을 ""보관""할 수 있다.","{'word': '게시물', 'start_idx': 36, 'end_idx': 38, 'type': 'POH'}","{'word': '개인 저장소', 'start_idx': 28, 'end_idx': 33, 'type': 'POH'}",no_relation
255,"이용자가 원하는 수의 '좋아요'를 얻지 못하거나 지루하다고 판단되는 사진을 삭제하는 것을 막기 위한 방안으로, 사진을 삭제하는 '충동적인 행동'을 제한하기 위함이기도 했다.","{'word': '사진', 'start_idx': 38, 'end_idx': 39, 'type': 'POH'}","{'word': '충동적인 행동', 'start_idx': 72, 'end_idx': 78, 'type': 'POH'}",no_relation
256,초기에는 단지 사진 공유 서비스였던 인스타그램이 2013년 6월에 15초 비디오 공유를 통합하였다.,"{'word': '사진', 'start_idx': 8, 'end_idx': 9, 'type': 'POH'}","{'word': '비디오', 'start_idx': 41, 'end_idx': 43, 'type': 'POH'}",no_relation
257,"그 다음 달, 릴스는 미국, 캐나다, 영국을 포함한 50개 국가에서 공식 출범했다.","{'word': '미국', 'start_idx': 12, 'end_idx': 13, 'type': 'POH'}","{'word': '캐나다', 'start_idx': 16, 'end_idx': 18, 'type': 'POH'}",no_relation
258,"인사이트는 미국, 호주, 뉴질랜드에서 먼저 출시되었고, 2016년 후반에 전 세계로 확장되었다.","{'word': '미국', 'start_idx': 6, 'end_idx': 7, 'type': 'POH'}","{'word': '뉴질랜드', 'start_idx': 14, 'end_idx': 17, 'type': 'POH'}",no_relation
259,그 후 인스타그램은 특히 성적으로 선정적인 자료와 관련하여 모호하고 일관성 없는 상황에서 게시물을 검열하는 데까지 관행을 확장했다는 비난을 받았다.,"{'word': '선정적인 자료', 'start_idx': 19, 'end_idx': 25, 'type': 'POH'}","{'word': '관행', 'start_idx': 64, 'end_idx': 65, 'type': 'POH'}",no_relation
260,추천 게시물은 Fast Company가 해당 기능을 끌 수 없다고 밝힌 후 더 많은 논란을 받았다.,"{'word': 'Fast Company', 'start_idx': 8, 'end_idx': 19, 'type': 'POH'}","{'word': '추천 게시물', 'start_idx': 0, 'end_idx': 5, 'type': 'POH'}",no_relation
261,"과거 연구에 따르면 사람들의 얼굴을 보여주는 콘텐츠는 더 많은 '좋아요'와 코멘트를 받고, 따뜻함, 노출, 대비를 증가시키는 필터를 사용하는 것 또한 참여도를 높인다고 한다.","{'word': '참여도', 'start_idx': 84, 'end_idx': 86, 'type': 'POH'}","{'word': '코멘트', 'start_idx': 42, 'end_idx': 44, 'type': 'POH'}",no_relation
262,"최근 인스타그램이 검증된 계정 배지를 신청할 수 있는 옵션을 내놓았지만, 그렇다고 신청하는 모든 사용자가 체크 뱃지를 사용할 수 있는 것은 아니다.","{'word': '계정 배지', 'start_idx': 14, 'end_idx': 18, 'type': 'POH'}","{'word': '체크 뱃지', 'start_idx': 59, 'end_idx': 63, 'type': 'POH'}",no_relation
263,"젊은이들 사이에서 인스타그램을 사용하는 동기는 주로 게시물을 보기 위한 것인데, 특히 사회적 상호 작용과 레크리에이션 등을 위해서이다.","{'word': '사회적 상호 작용', 'start_idx': 48, 'end_idx': 56, 'type': 'POH'}","{'word': '레크리에이션', 'start_idx': 59, 'end_idx': 64, 'type': 'POH'}",no_relation
264,인스타그램은 이용자가 판매 중인 약물의 이미지를 플랫폼에 게시해 비난의 대상이 됐다.,"{'word': '약물', 'start_idx': 18, 'end_idx': 19, 'type': 'POH'}","{'word': '이미지', 'start_idx': 22, 'end_idx': 24, 'type': 'POH'}",no_relation
265,홍콩과 마카오는 중국의 특별 행정구역에 속하기 때문에 영향을 받지 않았다.,"{'word': '마카오', 'start_idx': 4, 'end_idx': 6, 'type': 'POH'}","{'word': '홍콩', 'start_idx': 0, 'end_idx': 1, 'type': 'POH'}",no_relation
266,게시자는 선택적으로 게시물에 댓글을 달지 못하도록 결정할 수 있게 했다.,"{'word': '댓글', 'start_idx': 16, 'end_idx': 17, 'type': 'POH'}","{'word': '게시자', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",no_relation
267,"사용자는 자신의 계정을 ""비공개""로 설정할 수 있고, 비공개 상태에서는 팔로워 요청을 승인해야 한다.","{'word': '팔로워', 'start_idx': 40, 'end_idx': 42, 'type': 'POH'}","{'word': '사용자', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",no_relation
268,서로 팔로우하는 사용자는 사진 및 동영상과 함께 개인 메시지를 보낼 수 있다.,"{'word': '사진 및 동영상', 'start_idx': 14, 'end_idx': 21, 'type': 'POH'}","{'word': '사용자', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}",no_relation
269,사용자가 팔로잉하지 않는 사람으로부터 개인 메시지를 받으면 메시지는 보류 중으로 표시되고 사용자가 이를 보려면 승인해야 한다.,"{'word': '개인 메시지', 'start_idx': 21, 'end_idx': 26, 'type': 'POH'}","{'word': '사용자', 'start_idx': 50, 'end_idx': 52, 'type': 'PER'}",no_relation
270,"다이렉트 메시지 내부의 카메라를 통해 사용자는 대화에서 나가지 않고 사진을 찍어 수신자에게 보낼 수 있다. 2016년 11월 새로운 업데이트를 통해 사용자는 수신자가 본 후 개인 메시지를 ""사라짐""으로 만들 수 있으며, 수신자가 스크린샷을 찍으면 발신자가 알림을 받게 된다.","{'word': '업데이트', 'start_idx': 74, 'end_idx': 77, 'type': 'POH'}","{'word': '수신자', 'start_idx': 88, 'end_idx': 90, 'type': 'PER'}",no_relation
271,"Systrom은 ""스토리를 눌렀을 때, 우리는 포맷에서 정말 짜증나는 것 중 하나가 계속 진행되면서 무언가를 보기 위해 멈출 수 없고, 되감을 수 없다는 것이었다.","{'word': '포맷', 'start_idx': 26, 'end_idx': 27, 'type': 'POH'}","{'word': 'Systrom', 'start_idx': 0, 'end_idx': 6, 'type': 'PER'}",no_relation
272,제3자 팩트체커들이 허위라고 평가한 사료와 스토리의 콘텐츠 다운그레이드도 시작하겠다고 밝혔다.,"{'word': '콘텐츠', 'start_idx': 29, 'end_idx': 31, 'type': 'POH'}","{'word': '제3자 팩트체커들', 'start_idx': 0, 'end_idx': 8, 'type': 'PER'}",no_relation
273,7x7 매거진의 2011년 9월호에는 시스트롬과 크리거가 《The Hot 20 2011》의 표지에 실렸다.,"{'word': '7x7 매거진', 'start_idx': 0, 'end_idx': 6, 'type': 'POH'}","{'word': '시스트롬', 'start_idx': 21, 'end_idx': 24, 'type': 'PER'}",no_relation
274,책이 약 4백만 권이 있다.,"{'word': '책', 'start_idx': 0, 'end_idx': 0, 'type': 'POH'}","{'word': '4백만', 'start_idx': 5, 'end_idx': 7, 'type': 'NOH'}",no_relation
275,"그 중 약 3백만권은 무료로 볼 수 있고, 약 수십 만개는 구매하여서 볼 수있다.","{'word': '무료', 'start_idx': 12, 'end_idx': 13, 'type': 'POH'}","{'word': '3백만권', 'start_idx': 6, 'end_idx': 9, 'type': 'NOH'}",no_relation
276,iFixit는 이 장치에 대해 2/10점의 수리 가능성 점수를 부여하였다.,"{'word': '장치', 'start_idx': 10, 'end_idx': 11, 'type': 'VIS'}","{'word': '2/10점', 'start_idx': 17, 'end_idx': 21, 'type': 'NOH'}",no_relation
277,"패턴이 암호화되어 장치의 CPU에 있는 로컬 ""Secure Enclave""로 전송되어 등록된 얼굴과 일치하는지 확인한다.","{'word': 'CPU', 'start_idx': 14, 'end_idx': 16, 'type': 'VIS'}","{'word': 'Secure Enclave', 'start_idx': 26, 'end_idx': 39, 'type': 'POH'}",no_relation
278,"영화와 TV프로그램이 1000여 개가 있는데, 구글 플레이나 TV에서 볼 수가 있다.","{'word': 'TV', 'start_idx': 34, 'end_idx': 35, 'type': 'VIS'}","{'word': 'TV프로그램', 'start_idx': 4, 'end_idx': 9, 'type': 'POH'}",no_relation
279,"이 대표적인 하드웨어, 폼 팩터, 소프트웨어/UI, 디스플레이, 카메라에 좋은 평가가 있던 반면, 가격, 취약성, 커버 디스플레이의 크기에는 비판이 있었다.","{'word': '카메라', 'start_idx': 36, 'end_idx': 38, 'type': 'VIS'}","{'word': '가격', 'start_idx': 55, 'end_idx': 56, 'type': 'POH'}",no_relation
280,"맥세이프는 2000년대 초반부터 많은 튀김기 및 일본식 조리기구에서의 커넥터가 위험한 뜨거운 내용물의 유출을 피하기 위해 자력 커넥터로 고안되어 만들었는데, 이를 애플이 이러한 아이디어를 참고하여, 새로운 맥북 전원 커넥터의 원리로 도입하기 위해 개발하였고, '커넥터가 대칭적이고 가역성이 있으며 커넥터 내의 자석이 연결 강도 향상을 위해 반대 극성에 배열 방식의 원리'를 개발하였고, 이를 2007년에 미국 특허청에서 '전자 장치용 자기 커넥터'라는 이름으로 특허를 따면서, 2006년에 공개된 맥북 프로에서 처음으로 도입되었다.","{'word': '맥세이프', 'start_idx': 0, 'end_idx': 3, 'type': 'VIS'}","{'word': '자력 커넥터', 'start_idx': 68, 'end_idx': 73, 'type': 'VIS'}",vis : ft
281,"Z 플립은 유리 디스플레이를 사용하는 최초의 폴더블 스마트폰인 반면, 모토로라 레이저와 갤럭시 폴드와 같은 과거의 폴더블 폰들은 플라스틱 디스플레이를 사용하였다.","{'word': 'Z 플립', 'start_idx': 0, 'end_idx': 3, 'type': 'VIS'}","{'word': '유리 디스플레이', 'start_idx': 6, 'end_idx': 13, 'type': 'VIS'}",vis : ft
282,"Z 플립은 유리 디스플레이를 사용하는 최초의 폴더블 스마트폰인 반면, 모토로라 레이저와 갤럭시 폴드와 같은 과거의 폴더블 폰들은 플라스틱 디스플레이를 사용하였다.","{'word': '모토로라 레이저', 'start_idx': 39, 'end_idx': 46, 'type': 'VIS'}","{'word': '플라스틱 디스플레이', 'start_idx': 72, 'end_idx': 81, 'type': 'VIS'}",vis : ft
283,힌지 구조는 현재 먼지 방출을 위해 설계된 나일론 섬유를 통해 강화되어 있다.,"{'word': '힌지 구조', 'start_idx': 0, 'end_idx': 4, 'type': 'VIS'}","{'word': '나일론 섬유', 'start_idx': 24, 'end_idx': 29, 'type': 'VIS'}",vis : ft
284,데이터 속도를 높이고 대용량 MIMO 안테나를 사용하여 대역폭을 향상시킬 수있는 타겟 빔,"{'word': '타겟 빔', 'start_idx': 45, 'end_idx': 48, 'type': 'INV'}","{'word': 'MIMO 안테나', 'start_idx': 16, 'end_idx': 23, 'type': 'VIS'}",inv : ft
285,True Depth 카메라를 이용해 사용자의 얼굴을 입체적으로 인식하여 보안에 사용된다.,"{'word': '보안', 'start_idx': 40, 'end_idx': 41, 'type': 'INV'}","{'word': 'True Depth 카메라', 'start_idx': 0, 'end_idx': 13, 'type': 'VIS'}",inv : ft
286,페이스 ID는 사용자의 얼굴에 3만개 이상의 적외선 점을 투사하는 도트 프로젝터 모듈과 패턴을 읽는 적외선 카메라 모듈 등 두 부분으로 구성된 안면인식 센서를 기반으로 한다.,"{'word': '페이스 ID', 'start_idx': 0, 'end_idx': 5, 'type': 'INV'}","{'word': '도트 프로젝터 모듈', 'start_idx': 37, 'end_idx': 46, 'type': 'VIS'}",inv : ft
287,페이스 ID는 사용자의 얼굴에 3만개 이상의 적외선 점을 투사하는 도트 프로젝터 모듈과 패턴을 읽는 적외선 카메라 모듈 등 두 부분으로 구성된 안면인식 센서를 기반으로 한다.,"{'word': '페이스 ID', 'start_idx': 0, 'end_idx': 5, 'type': 'INV'}","{'word': '안면인식 센서', 'start_idx': 80, 'end_idx': 86, 'type': 'VIS'}",inv : ft
288,"이 시스템이 사용되면서 사용자의 외모에 나타나는 전형적인 변화를 알게 되고, 뉴럴 엔진을 이용해 노화, 모발성장 등에 맞춰 등록된 얼굴 데이터를 조절한다.","{'word': '얼굴 데이터를 조절', 'start_idx': 73, 'end_idx': 82, 'type': 'INV'}","{'word': '뉴럴 엔진', 'start_idx': 43, 'end_idx': 47, 'type': 'VIS'}",inv : ft
289,또한 전용 적외선 플래시 모듈로 얼굴 전체를 눈에 보이게 밝혀 어둠 속에서도 작동이 가능하다.,"{'word': '어둠 속에서도 작동', 'start_idx': 35, 'end_idx': 44, 'type': 'INV'}","{'word': '적외선 플래시 모듈', 'start_idx': 6, 'end_idx': 15, 'type': 'VIS'}",inv : ft
290,핀을 둘러싼 사각형 금속 장막은 전기 핀의 차폐와 노트북의 자석을 위한 철의 매력으로 작용한다.,"{'word': '금속 장막', 'start_idx': 11, 'end_idx': 15, 'type': 'VIS'}","{'word': '사각형', 'start_idx': 7, 'end_idx': 9, 'type': 'POH'}",vis : specification
291,"이 장치는 3가지 색상으로 출시된다.(미러 퍼플, 미러 블랙, 미러 골드) 나라나 통신사에 따라 이용 가능한 컬러는 다를 수 있다.","{'word': '장치', 'start_idx': 2, 'end_idx': 3, 'type': 'VIS'}","{'word': '미러 퍼플', 'start_idx': 21, 'end_idx': 25, 'type': 'POH'}",vis : specification
292,"Z 플립은 한정판 톰 브라운 모델로도 구매가 가능하며 회색 바탕의 빨간색, 흰색, 파란색 줄무늬가 새겨져 있다.","{'word': '톰 브라운 모델', 'start_idx': 10, 'end_idx': 17, 'type': 'VIS'}","{'word': '파란색 줄무늬', 'start_idx': 46, 'end_idx': 52, 'type': 'POH'}",vis : specification
293,이 장치는 펼치면 7.3인치 태블릿 크기의 플렉서블 디스플레이가 노출된다.,"{'word': '태블릿', 'start_idx': 16, 'end_idx': 18, 'type': 'VIS'}","{'word': '7.3인치', 'start_idx': 10, 'end_idx': 14, 'type': 'NOH'}",vis : specification
